Date, Departure Time, Arrival Time, Flight Info, Destination, Airline Info
2024-05-30,08:45,10:53,DL 7037,Vancouver, Delta Air Lines 
2024-05-30,08:45,10:53,WS 1599,Vancouver, WestJet 
2024-05-30,08:48,11:00,F9 2984,Trenton, Frontier Airlines 
2024-05-30,08:50,09:15,WN 181,Memphis, Southwest Airlines 
2024-05-30,08:50,10:00,WN 2074,Houston, Southwest Airlines 
2024-05-30,08:52,10:48,AA 4467,Washington, American Airlines 
2024-05-30,08:55,08:55,DL 4103,Montgomery, Delta Air Lines 
2024-05-30,08:55,08:55,WS 7004,Montgomery, WestJet 
2024-05-30,08:55,09:28,DL 2467,Rouge, Delta Air Lines Baton 
2024-05-30,08:55,09:28,WS 6467,Rouge, WestJet 
2024-05-30,08:55,09:51,DL 1556,Asheville, Delta Air Lines 
2024-05-30,08:55,09:51,WS 6667,Asheville, WestJet 
2024-05-30,08:55,09:54,DL 5311,Augusta, Delta Air Lines 
2024-05-30,08:55,09:54,WS 6398,Augusta, WestJet 
2024-05-30,08:55,10:04,DL 5339,City/Kingsport, Delta Air Lines 
2024-05-30,08:55,10:04,WS 6982,City/Kingsport, WestJet 
2024-05-30,08:55,10:20,WN 353,Austin, Southwest Airlines 
2024-05-30,08:55,10:25,DL 1677,Dayton, Delta Air Lines 
2024-05-30,08:55,10:25,WN 2251,Indianapolis, Southwest Airlines 
2024-05-30,08:55,10:25,WS 6737,Dayton, WestJet 
2024-05-30,08:55,10:35,WN 285,Pittsburgh, Southwest Airlines 
2024-05-30,08:55,10:48,DL 2611,West, Delta Air Lines Key 
2024-05-30,08:55,10:48,WS 6736,West, WestJet 
2024-05-30,08:55,10:55,WN 2654,Philadelphia, Southwest Airlines 
2024-05-30,08:55,10:56,DL 1384,Buffalo, Delta Air Lines 
2024-05-30,08:55,10:56,WS 6574,Buffalo, WestJet 
2024-05-30,08:55,11:04,DL 2644,Newark, Delta Air Lines 
2024-05-30,08:55,11:04,LA 6378,Newark, LATAM Airlines 
2024-05-30,08:55,11:04,LY 4142,Newark, El Al 
2024-05-30,08:55,11:04,VS 4500,Newark, Virgin Atlantic 
2024-05-30,08:55,11:04,WS 8158,Newark, WestJet 
2024-05-30,08:56,10:33,NK 1081,Minneapolis, Spirit Airlines 
2024-05-30,09:00,10:04,5X 5301,Louisville, UPS 
2024-05-30,09:00,10:17,DL 961,Dallas, Delta Air Lines 
2024-05-30,09:00,10:17,KE 7148,Dallas, Korean Air 
2024-05-30,09:00,10:17,LA 5056,Dallas, LATAM Airlines 
2024-05-30,09:00,10:17,WS 6611,Dallas, WestJet 
2024-05-30,09:00,10:26,DL 4935,Wilmington, Delta Air Lines 
2024-05-30,09:00,10:26,WS 6916,Wilmington, WestJet 
2024-05-30,09:05,11:00,DL 1298,Detroit, Delta Air Lines 
2024-05-30,09:05,11:00,LA 8471,Detroit, LATAM Airlines 
2024-05-30,09:05,11:00,WS 8276,Detroit, WestJet 
2024-05-30,09:05,11:54,DL 7199,Edmonton, Delta Air Lines 
2024-05-30,09:05,11:54,WS 1029,Edmonton, WestJet 
2024-05-30,09:06,10:20,DL 2420,Beach, Delta Air Lines Myrtle 
2024-05-30,09:06,10:20,WS 7851,Beach, WestJet 
2024-05-30,09:08,10:55,DL 1065,Baltimore, Delta Air Lines 
2024-05-30,09:08,10:55,LA 6124,Baltimore, LATAM Airlines 
2024-05-30,09:08,10:55,WS 7720,Baltimore, WestJet 
2024-05-30,09:09,10:09,DL 2961,Madison, Delta Air Lines 
2024-05-30,09:09,10:09,LA 6555,Madison, LATAM Airlines 
2024-05-30,09:09,10:09,WS 6489,Madison, WestJet 
2024-05-30,09:10,10:29,DL 2681,Beach, Delta Air Lines Daytona 
2024-05-30,09:10,10:29,WS 6764,Beach, WestJet 
2024-05-30,09:10,10:30,WN 2731,Dallas, Southwest Airlines 
2024-05-30,09:10,10:38,DL 2983,Melbourne, Delta Air Lines 
2024-05-30,09:10,10:38,WS 7008,Melbourne, WestJet 
2024-05-30,09:10,11:19,DL 2943,Syracuse, Delta Air Lines 
2024-05-30,09:10,11:19,WS 7076,Syracuse, WestJet 
2024-05-30,09:11,10:52,DL 463,Ana, Delta Air Lines Santa 
2024-05-30,09:11,10:52,LA 7013,Ana, LATAM Airlines 
2024-05-30,09:13,11:02,DL 2547,Rapids, Delta Air Lines Grand 
2024-05-30,09:13,11:02,WS 7416,Rapids, WestJet 
2024-05-30,09:13,11:06,DL 904,Sacramento, Delta Air Lines 
2024-05-30,09:15,09:34,DL 5313,Mobile, Delta Air Lines 
2024-05-30,09:15,09:34,WS 6820,Mobile, WestJet 
2024-05-30,09:15,10:13,DL 5481,Columbia, Delta Air Lines 
2024-05-30,09:15,10:13,KE 3783,Columbia, Korean Air 
2024-05-30,09:15,10:13,WS 6724,Columbia, WestJet 
2024-05-30,09:15,10:20,DL 2326,Jacksonville, Delta Air Lines 
2024-05-30,09:15,10:20,LA 8968,Jacksonville, LATAM Airlines 
2024-05-30,09:15,10:20,WS 6668,Jacksonville, WestJet 
2024-05-30,09:15,10:57,DL 3905,Wayne, Delta Air Lines 
2024-05-30,09:15,10:57,WS 6488,Wayne, WestJet 
2024-05-30,09:15,11:13,DL 809,Jose, Delta Air Lines San 
2024-05-30,09:15,11:19,DL 2097,Rochester, Delta Air Lines 
2024-05-30,09:15,11:19,WS 7913,Rochester, WestJet 
2024-05-30,09:16,10:11,DL 341,Knoxville, Delta Air Lines 
2024-05-30,09:16,10:11,WS 6991,Knoxville, WestJet 
2024-05-30,09:16,10:30,NK 1440,Houston, Spirit Airlines 
2024-05-30,09:16,10:32,DL 2020,Wichita, Delta Air Lines 
2024-05-30,09:16,10:32,WS 7510,Wichita, WestJet 
2024-05-30,09:16,10:40,AA 5126,Charlotte, American Airlines 
2024-05-30,09:19,11:08,DL 1510,Miami, Delta Air Lines 
2024-05-30,09:19,11:08,LA 6183,Miami, LATAM Airlines 
2024-05-30,09:19,11:08,WS 6975,Miami, WestJet 
2024-05-30,09:20,09:40,DL 2522,Gulfport, Delta Air Lines 
2024-05-30,09:20,09:40,WS 7372,Gulfport, WestJet 
2024-05-30,09:20,10:45,AM 3482,Orlando, Aeromexico 
2024-05-30,09:20,10:45,DL 1658,Orlando, Delta Air Lines 
2024-05-30,09:20,10:45,LA 6407,Orlando, LATAM Airlines 
2024-05-30,09:20,10:45,WS 7738,Orlando, WestJet 
2024-05-30,09:20,10:48,DL 5157,Roanoke, Delta Air Lines 
2024-05-30,09:20,10:48,WS 7281,Roanoke, WestJet 
2024-05-30,09:20,11:35,AS 337,Seattle, Alaska Airlines 
2024-05-30,09:20,11:35,JL 6347,Seattle, JAL 
2024-05-30,09:20,11:35,QR 8796,Seattle, Qatar Airways 
2024-05-30,09:20,11:35,TN 2312,Seattle, Air Tahiti Nui 
2024-05-30,09:20,11:36,AC 3048,Newark, Air Canada 
2024-05-30,09:20,11:36,UA 794,Newark, United Airlines 
2024-05-30,09:23,10:11,DL 5302,Shreveport, Delta Air Lines 
2024-05-30,09:23,10:11,WS 7685,Shreveport, WestJet 
2024-05-30,09:23,10:53,DL 2952,Indianapolis, Delta Air Lines 
2024-05-30,09:23,10:53,LA 6596,Indianapolis, LATAM Airlines 
2024-05-30,09:23,10:53,WS 8446,Indianapolis, WestJet 
2024-05-30,09:25,11:13,CM 2125,Dulles, Copa Airlines 
2024-05-30,09:25,11:13,NH 7103,Dulles, ANA 
2024-05-30,09:25,11:13,UA 632,Dulles, United Airlines 
2024-05-30,09:25,11:18,NK 1079,Lauderdale, Spirit Airlines Fort 
2024-05-30,09:25,11:46,DL 2147,Providence, Delta Air Lines 
2024-05-30,09:30,11:46,DL 927,York, Delta Air Lines New 
2024-05-30,09:30,11:46,LA 8590,York, LATAM Airlines 
2024-05-30,09:30,11:46,WS 6475,York, WestJet 
2024-05-30,09:35,10:40,6G 491,Jackson, Southern Airways Express 
2024-05-30,09:35,10:45,NH 6533,Houston, ANA 
2024-05-30,09:35,10:45,NZ 6334,Houston, Air New Zealand 
2024-05-30,09:35,10:45,UA 1617,Houston, United Airlines 
2024-05-30,09:35,12:15,DL 690,Boston, Delta Air Lines 
2024-05-30,09:35,12:15,LA 6104,Boston, LATAM Airlines 
2024-05-30,09:35,12:15,WS 6399,Boston, WestJet 
2024-05-30,09:38,11:54,DL 2507,Albany, Delta Air Lines 
2024-05-30,09:38,11:54,WS 6387,Albany, WestJet 
2024-05-30,09:40,09:55,DL 2818,Memphis, Delta Air Lines 
2024-05-30,09:40,09:55,WS 7938,Memphis, WestJet 
2024-05-30,09:40,10:40,WN 3292,Milwaukee, Southwest Airlines 
2024-05-30,09:40,11:00,WN 2180,Denver, Southwest Airlines 
2024-05-30,09:40,11:18,DL 5418,Charlottesville, Delta Air Lines 
2024-05-30,09:40,11:18,WS 6353,Charlottesville, WestJet 
2024-05-30,09:40,11:27,DL 1527,Beach, Delta Air Lines West Palm 
2024-05-30,09:40,11:27,WS 7876,Beach, WestJet 
2024-05-30,09:40,11:44,DL 5241,Allentown, Delta Air Lines 
2024-05-30,09:40,11:44,WS 6371,Allentown, WestJet 
2024-05-30,09:40,12:00,DL 1038,County, Delta Air Lines Westchester 
2024-05-30,09:40,12:00,WS 6455,County, WestJet 
2024-05-30,09:44,10:56,DL 1598,City, Delta Air Lines Oklahoma 
2024-05-30,09:44,10:56,LA 6337,City, LATAM Airlines 
2024-05-30,09:44,11:12,AM 3054,Antonio, Aeromexico 
2024-05-30,09:44,11:12,DL 1316,Antonio, Delta Air Lines San 
2024-05-30,09:44,11:12,LA 6163,Antonio, LATAM Airlines 
2024-05-30,09:44,11:12,WS 7929,Antonio, WestJet 
2024-05-30,09:44,11:34,DL 2288,Middletown, Delta Air Lines 
2024-05-30,09:44,11:34,WS 7739,Middletown, WestJet 
2024-05-30,09:45,11:01,DL 1782,Sula, Delta Air Lines San Pedro 
2024-05-30,09:45,11:01,KL 7024,Sula, KLM 
2024-05-30,09:45,11:23,AM 5229,Cancun, Aeromexico 
2024-05-30,09:45,11:23,DL 586,Cancun, Delta Air Lines 
2024-05-30,09:45,11:26,DL 600,Island, Delta Air Lines Grand Cayman 
2024-05-30,09:45,11:39,DL 1997,Bay, Delta Air Lines Montego 
2024-05-30,09:45,11:39,KL 6338,Bay, KLM 
2024-05-30,09:45,11:39,VS 3826,Bay, Virgin Atlantic 
2024-05-30,09:45,11:44,DL 1937,Jose, Delta Air Lines San 
2024-05-30,09:45,11:44,KL 6452,Jose, KLM 
2024-05-30,09:45,11:52,DL 1944,Nassau, Delta Air Lines 
2024-05-30,09:45,11:52,VS 3913,Nassau, Virgin Atlantic 
2024-05-30,09:45,12:48,DL 1759,City, Delta Air Lines Panama 
2024-05-30,09:45,12:48,KE 7283,City, Korean Air 
2024-05-30,09:45,12:48,KL 6328,City, KLM 
2024-05-30,09:45,14:25,DL 189,Seoul, Delta Air Lines 
2024-05-30,09:45,14:25,KE 5040,Seoul, Korean Air 
2024-05-30,09:46,12:35,DL 1869,Providenciales, Delta Air Lines 
2024-05-30,09:46,13:05,DL 1958,Domingo, Delta Air Lines Santo 
2024-05-30,09:46,13:05,KL 6446,Domingo, KLM 
2024-05-30,09:46,13:40,DL 1894,Maarten, Delta Air Lines Sint 
2024-05-30,09:48,12:29,DL 2597,Montreal, Delta Air Lines 
2024-05-30,09:48,12:29,LA 8492,Montreal, LATAM Airlines 
2024-05-30,09:48,12:29,WS 6528,Montreal, WestJet 
2024-05-30,09:49,11:03,DL 995,Denver, Delta Air Lines 
2024-05-30,09:49,11:03,LA 6151,Denver, LATAM Airlines 
2024-05-30,09:49,11:37,DL 1738,Lauderdale, Delta Air Lines Fort 
2024-05-30,09:49,11:37,LA 8945,Lauderdale, LATAM Airlines 
2024-05-30,09:49,11:37,WS 6911,Lauderdale, WestJet 
2024-05-30,09:50,09:56,DL 2817,Nashville, Delta Air Lines 
2024-05-30,09:50,09:56,LA 6445,Nashville, LATAM Airlines 
2024-05-30,09:50,09:56,WS 7443,Nashville, WestJet 
2024-05-30,09:50,11:34,DL 2820,Dulles, Delta Air Lines 
2024-05-30,09:50,11:34,KE 7071,Dulles, Korean Air 
2024-05-30,09:50,11:34,LA 6218,Dulles, LATAM Airlines 
2024-05-30,09:50,11:34,VS 4468,Dulles, Virgin Atlantic 
2024-05-30,09:50,11:34,WS 6439,Dulles, WestJet 
2024-05-30,09:50,11:36,DL 737,Washington, Delta Air Lines 
2024-05-30,09:50,11:36,LA 6175,Washington, LATAM Airlines 
2024-05-30,09:50,11:36,WS 6665,Washington, WestJet 
2024-05-30,09:50,11:41,DL 3873,Bend, Delta Air Lines 
2024-05-30,09:50,11:41,WS 6440,Bend, WestJet 
2024-05-30,09:50,13:20,DL 1882,Juan, Delta Air Lines San 
2024-05-30,09:50,13:20,LA 8486,Juan, LATAM Airlines 
2024-05-30,09:50,13:20,WS 7955,Juan, WestJet 
2024-05-30,09:51,11:37,DL 1366,Cleveland, Delta Air Lines 
2024-05-30,09:51,11:37,LA 6555,Cleveland, LATAM Airlines 
2024-05-30,09:51,11:37,WS 7874,Cleveland, WestJet 
2024-05-30,09:54,11:25,DL 947,Diego, Delta Air Lines San 
2024-05-30,09:54,11:25,LA 6259,Diego, LATAM Airlines 
2024-05-30,09:54,12:53,DL 984,Cartagena, Delta Air Lines 
2024-05-30,09:54,12:53,LA 6361,Cartagena, LATAM Airlines 
2024-05-30,09:54,12:53,VS 3917,Cartagena, Virgin Atlantic 
2024-05-30,09:55,10:15,WN 5199,Jackson, Southwest Airlines 
2024-05-30,09:55,11:05,DL 2220,Moines, Delta Air Lines Des 
2024-05-30,09:55,11:05,KE 3110,Moines, Korean Air 
2024-05-30,09:55,11:05,KL 6363,Moines, KLM 
2024-05-30,09:55,11:05,VS 2366,Moines, Virgin Atlantic 
2024-05-30,09:55,12:19,DL 774,Seattle, Delta Air Lines 
2024-05-30,09:55,12:19,KE 3172,Seattle, Korean Air 
2024-05-30,09:55,12:19,LA 7002,Seattle, LATAM Airlines 
2024-05-30,09:55,12:19,WS 6503,Seattle, WestJet 
2024-05-30,09:55,13:10,DL 295,Tokyo, Delta Air Lines 
2024-05-30,09:55,13:10,VN 3011,Tokyo, Vietnam Airlines 
2024-05-30,09:55,13:30,DL 1950,Thomas, Delta Air Lines Saint 
2024-05-30,09:55,13:40,DL 982,Bogota, Delta Air Lines 
2024-05-30,09:55,13:40,LA 6363,Bogota, LATAM Airlines 
2024-05-30,09:55,13:40,VS 3919,Bogota, Virgin Atlantic 
2024-05-30,09:59,10:56,DL 2017,Greenville, Delta Air Lines 
2024-05-30,09:59,10:56,LA 6106,Greenville, LATAM Airlines 
2024-05-30,09:59,10:56,WS 6466,Greenville, WestJet 
2024-05-30,09:59,11:18,AM 5009,Cabo, Aeromexico 
2024-05-30,09:59,11:18,DL 1815,Cabo, Delta Air Lines San Jose 
2024-05-30,09:59,11:18,KE 7551,Cabo, Korean Air 
2024-05-30,09:59,11:18,KL 6344,Cabo, KLM 
2024-05-30,09:59,11:18,VS 2389,Cabo, Virgin Atlantic 
2024-05-30,10:00,09:55,DL 2199,Birmingham, Delta Air Lines 
2024-05-30,10:00,09:55,WS 6372,Birmingham, WestJet 
2024-05-30,10:00,11:04,AF 8999,City, Air France 
2024-05-30,10:00,11:04,DL 1983,City, Delta Air Lines Belize 
2024-05-30,10:00,11:04,KL 6382,City, KLM 
2024-05-30,10:00,11:14,DL 2731,Charlotte, Delta Air Lines 
2024-05-30,10:00,11:14,LA 6324,Charlotte, LATAM Airlines 
2024-05-30,10:00,11:14,WS 6747,Charlotte, WestJet 
2024-05-30,10:00,11:32,DL 2723,Sarasota, Delta Air Lines 
2024-05-30,10:00,11:32,WS 6926,Sarasota, WestJet 
2024-05-30,10:00,11:50,WN 1570,Baltimore, Southwest Airlines 
2024-05-30,10:00,12:01,DL 2270,Philadelphia, Delta Air Lines 
2024-05-30,10:00,12:01,LA 6699,Philadelphia, LATAM Airlines 
2024-05-30,10:00,12:01,WS 6493,Philadelphia, WestJet 
2024-05-30,10:00,12:04,DL 387,City, Delta Air Lines Salt Lake 
2024-05-30,10:00,12:04,KL 5075,City, KLM 
2024-05-30,10:00,12:04,LA 7003,City, LATAM Airlines 
2024-05-30,10:00,13:25,DL 1796,Cana, Delta Air Lines Punta 
2024-05-30,10:00,13:25,KL 5666,Cana, KLM 
2024-05-30,10:00,13:38,AM 3189,Honolulu, Aeromexico 
2024-05-30,10:00,13:38,DL 837,Honolulu, Delta Air Lines 
2024-05-30,10:00,13:38,KE 3618,Honolulu, Korean Air 
2024-05-30,10:00,13:38,LA 6385,Honolulu, LATAM Airlines 
2024-05-30,10:00,13:38,VS 1741,Honolulu, Virgin Atlantic 
2024-05-30,10:01,12:10,AZ 3239,Toronto, ITA Airways 
2024-05-30,10:01,12:10,DL 2946,Toronto, Delta Air Lines 
2024-05-30,10:01,12:10,LA 8491,Toronto, LATAM Airlines 
2024-05-30,10:01,12:10,WS 6305,Toronto, WestJet 
2024-05-30,10:02,11:57,DL 1898,Guanacaste, Delta Air Lines 
2024-05-30,10:02,11:57,KL 6420,Guanacaste, KLM 
2024-05-30,10:02,14:27,DL 1970,Lucia, Delta Air Lines Saint 
2024-05-30,10:02,14:27,KL 6458,Lucia, KLM 
2024-05-30,10:03,11:15,AM 3351,Houston, Aeromexico 
2024-05-30,10:03,11:15,DL 1682,Houston, Delta Air Lines 
2024-05-30,10:03,11:15,LA 6394,Houston, LATAM Airlines 
2024-05-30,10:03,11:15,WS 6834,Houston, WestJet 
2024-05-30,10:04,12:00,AM 5263,Vallarta, Aeromexico 
2024-05-30,10:04,12:00,DL 1941,Vallarta, Delta Air Lines Puerto 
2024-05-30,10:04,12:00,KE 7563,Vallarta, Korean Air 
2024-05-30,10:04,12:00,KL 6436,Vallarta, KLM 
2024-05-30,10:04,12:00,VS 2146,Vallarta, Virgin Atlantic 
2024-05-30,10:05,10:12,DL 2736,City, Delta Air Lines Panama 
2024-05-30,10:05,10:12,WS 6514,City, WestJet 
2024-05-30,10:05,11:20,DL 2229,Dallas, Delta Air Lines 
2024-05-30,10:05,11:20,WS 6696,Dallas, WestJet 
2024-05-30,10:05,11:27,DL 2886,Austin, Delta Air Lines 
2024-05-30,10:05,11:27,LA 6305,Austin, LATAM Airlines 
2024-05-30,10:05,11:27,WS 6369,Austin, WestJet 
2024-05-30,10:05,11:31,DL 4025,Charleston, Delta Air Lines 
2024-05-30,10:05,11:31,WS 6691,Charleston, WestJet 
2024-05-30,10:05,11:40,AF 2717,Ontario, Air France 
2024-05-30,10:05,11:40,DL 323,Ontario, Delta Air Lines 
2024-05-30,10:05,11:40,KL 5880,Ontario, KLM 
2024-05-30,10:05,11:40,LA 6201,Ontario, LATAM Airlines 
2024-05-30,10:05,11:40,VS 4819,Ontario, Virgin Atlantic 
2024-05-30,10:05,11:53,DL 501,Angeles, Delta Air Lines Los 
2024-05-30,10:05,11:53,LA 6415,Angeles, LATAM Airlines 
2024-05-30,10:05,11:53,WS 7602,Angeles, WestJet 
2024-05-30,10:05,11:59,DL 1240,Detroit, Delta Air Lines 
2024-05-30,10:05,11:59,KL 5005,Detroit, KLM 
2024-05-30,10:05,11:59,LA 6190,Detroit, LATAM Airlines 
2024-05-30,10:05,11:59,WS 6952,Detroit, WestJet 
2024-05-30,10:07,11:34,DL 1587,Tampa, Delta Air Lines 
2024-05-30,10:07,11:34,LA 8962,Tampa, LATAM Airlines 
2024-05-30,10:07,11:34,WS 7978,Tampa, WestJet 
2024-05-30,10:07,11:47,DL 795,Myers, Delta Air Lines Fort 
2024-05-30,10:07,11:47,WS 7922,Myers, WestJet 
2024-05-30,10:10,10:35,DL 3985,Evansville, Delta Air Lines 
2024-05-30,10:10,10:35,WS 6689,Evansville, WestJet 
2024-05-30,10:10,10:41,DL 2400,Orleans, Delta Air Lines New 
2024-05-30,10:10,10:41,LA 6220,Orleans, LATAM Airlines 
2024-05-30,10:10,10:41,WS 7841,Orleans, WestJet 
2024-05-30,10:10,11:22,DL 2926,Charleston, Delta Air Lines 
2024-05-30,10:10,11:22,LA 6100,Charleston, LATAM Airlines 
2024-05-30,10:10,11:22,WS 6422,Charleston, WestJet 
2024-05-30,10:10,11:42,AM 4296,Aspen, Aeromexico 
2024-05-30,10:10,11:42,DL 4011,Aspen, Delta Air Lines 
2024-05-30,10:10,11:46,DL 2775,Minneapolis, Delta Air Lines 
2024-05-30,10:10,11:46,LA 8983,Minneapolis, LATAM Airlines 
2024-05-30,10:10,11:46,WS 7968,Minneapolis, WestJet 
2024-05-30,10:11,11:30,DL 945,Vegas, Delta Air Lines Las 
2024-05-30,10:11,11:30,LA 8584,Vegas, LATAM Airlines 
2024-05-30,10:11,11:41,DL 1830,City, Delta Air Lines Guatemala 
2024-05-30,10:11,11:41,KL 6412,City, KLM 
2024-05-30,10:15,11:03,DL 5168,Lafayette, Delta Air Lines 
2024-05-30,10:15,11:03,WS 6807,Lafayette, WestJet 
2024-05-30,10:15,11:18,AZ 3283,Chicago, ITA Airways 
2024-05-30,10:15,11:18,DL 1147,Chicago, Delta Air Lines 
2024-05-30,10:15,11:18,LA 8964,Chicago, LATAM Airlines 
2024-05-30,10:15,11:18,WS 6980,Chicago, WestJet 
2024-05-30,10:15,11:24,DL 2908,City, Delta Air Lines Kansas 
2024-05-30,10:15,11:24,LA 5739,City, LATAM Airlines 
2024-05-30,10:15,11:24,WS 6458,City, WestJet 
2024-05-30,10:15,11:50,DL 2755,Norfolk, Delta Air Lines 
2024-05-30,10:15,11:50,LA 6486,Norfolk, LATAM Airlines 
2024-05-30,10:15,11:50,WS 6457,Norfolk, WestJet 
2024-05-30,10:15,12:02,AM 5341,Guadalajara, Aeromexico 
2024-05-30,10:15,12:02,DL 1992,Guadalajara, Delta Air Lines 
2024-05-30,10:15,12:02,KE 7583,Guadalajara, Korean Air 
2024-05-30,10:15,12:02,KL 6404,Guadalajara, KLM 
2024-05-30,10:15,12:02,VS 4955,Guadalajara, Virgin Atlantic 
2024-05-30,10:15,12:16,F9 1080,Baltimore, Frontier Airlines 
2024-05-30,10:16,11:55,AM 5519,City, Aeromexico 
2024-05-30,10:16,11:55,DL 588,City, Delta Air Lines Mexico 
2024-05-30,10:16,11:55,KL 5244,City, KLM 
2024-05-30,10:17,11:10,DL 2355,Springfield, Delta Air Lines 
2024-05-30,10:17,11:10,WS 6523,Springfield, WestJet 
2024-05-30,10:17,11:59,DL 1728,Pittsburgh, Delta Air Lines 
2024-05-30,10:17,11:59,LA 8942,Pittsburgh, LATAM Airlines 
2024-05-30,10:17,11:59,WS 6476,Pittsburgh, WestJet 
2024-05-30,10:19,11:27,DL 2182,Savannah, Delta Air Lines 
2024-05-30,10:19,11:27,WS 6859,Savannah, WestJet 
2024-05-30,10:20,11:34,AC 3305,Chicago, Air Canada 
2024-05-30,10:20,11:34,LX 3243,Chicago, Swiss 
2024-05-30,10:20,11:34,NZ 2020,Chicago, Air New Zealand 
2024-05-30,10:20,11:34,UA 2298,Chicago, United Airlines 
2024-05-30,10:20,11:50,AM 3368,Orlando, Aeromexico 
2024-05-30,10:20,11:50,DL 808,Orlando, Delta Air Lines 
2024-05-30,10:20,11:50,LA 6449,Orlando, LATAM Airlines 
2024-05-30,10:20,11:54,DL 1910,Salvador, Delta Air Lines San 
2024-05-30,10:20,11:54,KL 6442,Salvador, KLM 
2024-05-30,10:21,11:42,DL 1652,Louisville, Delta Air Lines 
2024-05-30,10:21,11:42,LA 6483,Louisville, LATAM Airlines 
2024-05-30,10:21,11:42,WS 8468,Louisville, WestJet 
2024-05-30,10:22,10:35,DL 2072,Beach, Delta Air Lines Fort Walton 
2024-05-30,10:22,10:35,WS 7990,Beach, WestJet 
2024-05-30,10:25,11:13,DL 5466,Columbus, Delta Air Lines 
2024-05-30,10:25,11:13,WS 7019,Columbus, WestJet 
2024-05-30,10:25,12:44,B6 520,York, JetBlue New 
2024-05-30,10:25,12:44,FI 7904,York, Icelandair 
2024-05-30,10:25,12:44,JU 8548,York, Air Serbia 
2024-05-30,10:25,12:44,LO 5732,York, LOT Polish Airlines 
2024-05-30,10:25,12:44,LY 8586,York, El Al 
2024-05-30,10:25,12:44,QR 4114,York, Qatar Airways 
2024-05-30,10:25,12:44,SQ 1565,York, Singapore Airlines 
2024-05-30,10:25,12:44,TP 4252,York, TAP Air Portugal 
2024-05-30,10:27,11:29,AM 4000,Monterrey, Aeromexico 
2024-05-30,10:27,11:29,DL 1929,Monterrey, Delta Air Lines 
2024-05-30,10:27,11:29,KE 7579,Monterrey, Korean Air 
2024-05-30,10:27,11:29,KL 6428,Monterrey, KLM 
2024-05-30,10:29,14:25,DL 582,Aruba, Delta Air Lines 
2024-05-30,10:30,12:47,DL 468,York, Delta Air Lines New 
2024-05-30,10:30,12:47,WS 6426,York, WestJet 
2024-05-30,10:31,11:53,DL 2368,Raleigh/Durham, Delta Air Lines 
2024-05-30,10:31,11:53,LA 6278,Raleigh/Durham, LATAM Airlines 
2024-05-30,10:31,11:53,WS 6900,Raleigh/Durham, WestJet 
2024-05-30,10:32,11:48,DL 2445,Point, Delta Air Lines Greensboro/High 
2024-05-30,10:32,11:48,WS 7434,Point, WestJet 
2024-05-30,10:35,12:43,NK 600,Philadelphia, Spirit Airlines 
2024-05-30,10:40,12:25,WN 169,Washington, Southwest Airlines 
2024-05-30,10:40,12:59,AZ 3106,York, ITA Airways 
2024-05-30,10:40,12:59,DL 2286,York, Delta Air Lines New 
2024-05-30,10:40,12:59,KL 5061,York, KLM 
2024-05-30,10:40,12:59,LA 6398,York, LATAM Airlines 
2024-05-30,10:40,12:59,UX 3432,York, Air Europa 
2024-05-30,10:40,12:59,VS 4854,York, Virgin Atlantic 
2024-05-30,10:40,12:59,WS 7675,York, WestJet 
2024-05-30,10:43,10:54,DL 2719,Pensacola, Delta Air Lines 
2024-05-30,10:43,10:54,WS 7501,Pensacola, WestJet 
2024-05-30,10:45,11:40,WN 5518,Chicago, Southwest Airlines 
2024-05-30,10:45,12:00,WN 2306,Jacksonville, Southwest Airlines 
2024-05-30,10:45,12:05,WN 3981,Raleigh/Durham, Southwest Airlines 
2024-05-30,10:45,12:10,WN 5405,Tampa, Southwest Airlines 
2024-05-30,10:45,12:35,WN 3273,Miami, Southwest Airlines 
2024-05-30,10:45,12:55,DL 1388,Newark, Delta Air Lines 
2024-05-30,10:45,12:55,LA 5051,Newark, LATAM Airlines 
2024-05-30,10:45,12:55,VS 4448,Newark, Virgin Atlantic 
2024-05-30,10:45,12:55,WS 7296,Newark, WestJet 
2024-05-30,10:50,11:45,WN 2904,Greenville, Southwest Airlines 
2024-05-30,10:50,12:05,DL 2154,Albuquerque, Delta Air Lines 
2024-05-30,10:50,12:05,LA 8944,Albuquerque, LATAM Airlines 
2024-05-30,10:50,12:35,WN 1887,Beach, Southwest Airlines West Palm 
2024-05-30,10:50,12:37,DL 955,Lauderdale, Delta Air Lines Fort 
2024-05-30,10:50,12:37,WS 6744,Lauderdale, WestJet 
2024-05-30,10:51,12:49,DL 954,Portland, Delta Air Lines 
2024-05-30,10:51,12:49,LA 8980,Portland, LATAM Airlines 
2024-05-30,10:51,13:03,F9 3214,Philadelphia, Frontier Airlines 
2024-05-30,10:51,13:03,F9 3214,Philadelphia, Frontier Airlines 
2024-05-30,10:52,12:15,DL 1084,Cincinnati, Delta Air Lines 
2024-05-30,10:52,12:15,LA 6552,Cincinnati, LATAM Airlines 
2024-05-30,10:52,12:15,WS 6543,Cincinnati, WestJet 
2024-05-30,10:54,12:09,DL 1137,Lexington, Delta Air Lines 
2024-05-30,10:54,12:09,WS 6527,Lexington, WestJet 
2024-05-30,10:55,12:30,WN 4049,Myers, Southwest Airlines Fort 
